,areaQ1,areaQ2,areaQ3,areaQ4,blobs,contourEdgesQ1,contourEdgesQ2,contourEdgesQ3,contourEdgesQ4,diagnostic,distanceQ1,distanceQ2,distanceQ3,distanceQ4,marker,perimeterQ1,perimeterQ2,perimeterQ3,perimeterQ4
937,0.0,53.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,P,-1.0,43.139309220245984,-1.0,-1.0,CFP10,0.0,27.798989415168762,0.0,0.0
938,73.0,8.5,0.0,3.0,3.0,4.0,6.0,0.0,6.0,P,41.012193308819754,44.553338819890925,-1.0,45.967379738244816,RV1681,35.45584332942963,13.071067571640015,0.0,6.828427076339722
939,34.5,7.0,0.0,133.5,3.0,5.0,5.0,0.0,5.0,P,43.86342439892262,45.967379738244816,-1.0,38.897300677553446,ESAT6,25.899494647979736,11.656854152679443,0.0,52.18376612663269
940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
941,6.5,6.0,0.0,0.0,2.0,6.0,4.0,0.0,0.0,P,43.86342439892262,45.27692569068709,-1.0,-1.0,RV1681,10.242640614509583,11.656854152679443,0.0,0.0
942,0.0,17.0,26.0,0.0,2.0,0.0,5.0,5.0,0.0,P,-1.0,45.254833995939045,44.553338819890925,-1.0,ESAT6,0.0,20.485281229019165,21.313708186149597,0.0
943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
944,0.0,14.5,3.0,0.0,2.0,0.0,4.0,6.0,0.0,P,-1.0,44.553338819890925,43.18564576337837,-1.0,RV1681,0.0,17.071067571640015,6.828427076339722,0.0
945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
947,44.5,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,N,42.42640687119285,-1.0,-1.0,-1.0,RV1681,27.55634880065918,0.0,0.0,0.0
948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
950,0.0,82.5,0.0,0.0,1.0,0.0,5.0,0.0,0.0,P,-1.0,38.18376618407357,-1.0,-1.0,RV1681,0.0,45.21320295333862,0.0,0.0
951,0.0,38.0,0.0,13.5,2.0,0.0,5.0,0.0,6.0,P,-1.0,42.42640687119285,-1.0,41.72529209005013,ESAT6,0.0,27.313708186149597,0.0,18.242640614509583
952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
953,11.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,P,43.93176527297759,-1.0,-1.0,-1.0,RV1681,13.656854152679443,0.0,0.0,0.0
954,0.0,8.0,0.0,104.0,2.0,0.0,6.0,0.0,5.0,P,-1.0,45.34313619501854,-1.0,38.897300677553446,ESAT6,0.0,10.828427076339722,0.0,51.11269760131836
955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
956,27.5,0.0,13.0,16.0,3.0,6.0,0.0,7.0,6.0,P,42.42640687119285,-1.0,42.44997055358225,40.311288741492746,RV1681,23.071067690849304,0.0,21.656854152679443,17.656854033470154
957,0.0,33.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,N,-1.0,43.840620433565945,-1.0,-1.0,ESAT6,0.0,24.14213538169861,0.0,0.0
958,5.0,5.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,N,45.967379738244816,45.34313619501854,-1.0,-1.0,CFP10,9.656854152679443,8.828427076339722,0.0,0.0
959,0.0,15.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,N,-1.0,41.72529209005013,-1.0,-1.0,RV1681,0.0,29.313708305358887,0.0,0.0
960,6.5,28.0,72.5,120.0,4.0,5.0,5.0,7.0,5.0,P,45.27692569068709,43.86342439892262,40.311288741492746,39.59797974644666,ESAT6,19.071067690849304,21.313708305358887,44.041629910469055,49.94112539291382
961,0.0,0.0,3.0,56.5,2.0,0.0,0.0,6.0,6.0,P,-1.0,-1.0,44.68780594300866,41.012193308819754,CFP10,0.0,0.0,6.828427076339722,34.3847758769989
962,0.0,15.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,P,-1.0,34.713109915419565,-1.0,-1.0,RV1681,0.0,21.313708305358887,0.0,0.0
963,4.0,3.5,0.0,0.0,2.0,7.0,5.0,0.0,0.0,P,45.27692569068709,44.553338819890925,-1.0,-1.0,ESAT6,10.828427076339722,7.414213538169861,0.0,0.0
964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
966,17.5,28.0,96.0,122.0,4.0,4.0,6.0,4.0,5.0,P,45.254833995939045,43.86342439892262,38.897300677553446,38.897300677553446,ESAT6,23.899494767189026,23.313708186149597,48.284270882606506,50.76955211162567
967,0.0,0.0,0.0,60.5,1.0,0.0,0.0,0.0,6.0,P,-1.0,-1.0,-1.0,41.012193308819754,CFP10,0.0,0.0,0.0,31.55634880065918
968,0.0,9.5,0.0,0.0,1.0,0.0,4.0,0.0,0.0,P,-1.0,41.012193308819754,-1.0,-1.0,RV1681,0.0,17.41421353816986,0.0,0.0
969,8.5,13.0,67.5,27.5,4.0,6.0,6.0,4.0,5.0,P,44.553338819890925,45.254833995939045,39.59797974644666,41.012193308819754,ESAT6,12.242640614509583,18.485281229019165,39.55634880065918,23.071067690849304
970,26.5,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,P,44.553338819890925,-1.0,-1.0,-1.0,CFP10,23.899494767189026,0.0,0.0,0.0
971,0.0,0.0,10.0,0.0,1.0,0.0,0.0,6.0,0.0,P,-1.0,-1.0,42.44997055358225,-1.0,RV1681,0.0,0.0,17.656854152679443,0.0
972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
973,0.0,59.5,0.0,0.0,1.0,0.0,5.0,0.0,0.0,P,-1.0,42.42640687119285,-1.0,-1.0,CFP10,0.0,29.213202953338623,0.0,0.0
974,66.5,11.0,0.0,3.5,3.0,6.0,4.0,0.0,5.0,P,41.012193308819754,44.553338819890925,-1.0,44.553338819890925,RV1681,31.213202953338623,17.313708186149597,0.0,7.414213538169861
975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
977,46.0,3.5,0.0,0.0,2.0,4.0,5.0,0.0,0.0,N,42.42640687119285,44.598206241955516,-1.0,-1.0,RV1681,26.97056221961975,7.414213538169861,0.0,0.0
978,0.0,3.5,0.0,0.0,1.0,0.0,5.0,0.0,0.0,N,-1.0,45.34313619501854,-1.0,-1.0,ESAT6,0.0,7.414213538169861,0.0,0.0
979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
980,40.5,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,N,42.42640687119285,-1.0,-1.0,-1.0,RV1681,26.72792160511017,0.0,0.0,0.0
981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
982,0.0,56.5,0.0,0.0,1.0,0.0,5.0,0.0,0.0,P,-1.0,43.139309220245984,-1.0,-1.0,CFP10,0.0,28.3847758769989,0.0,0.0
983,67.5,10.5,0.0,4.0,3.0,5.0,4.0,0.0,5.0,P,41.012193308819754,45.254833995939045,-1.0,45.27692569068709,RV1681,33.21320295333862,15.899494767189026,0.0,8.828427076339722
984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
985,0.0,53.5,0.0,0.0,1.0,0.0,5.0,0.0,0.0,P,-1.0,43.139309220245984,-1.0,-1.0,CFP10,0.0,28.3847758769989,0.0,0.0
986,68.0,10.0,0.0,2.0,3.0,6.0,4.0,0.0,10.0,P,41.012193308819754,45.254833995939045,-1.0,45.27692569068709,RV1681,31.798989295959473,16.485281109809875,0.0,10.828427076339722
987,0.0,0.0,9.0,0.0,1.0,0.0,0.0,5.0,0.0,P,-1.0,-1.0,45.254833995939045,-1.0,ESAT6,0.0,0.0,16.485281229019165,0.0
988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
989,0.0,11.5,0.0,24.5,2.0,0.0,6.0,0.0,5.0,P,-1.0,45.254833995939045,-1.0,45.254833995939045,RV1681,0.0,17.899494767189026,0.0,19.899494647979736
990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
991,0.0,55.5,0.0,0.0,1.0,0.0,5.0,0.0,0.0,P,-1.0,43.139309220245984,-1.0,-1.0,CFP10,0.0,28.3847758769989,0.0,0.0
992,63.5,10.0,0.0,5.5,3.0,6.0,5.0,0.0,5.0,P,41.72529209005013,45.254833995939045,-1.0,45.254833995939045,RV1681,31.213203072547913,14.485281109809875,0.0,10.242640614509583
993,18.5,31.5,0.0,0.0,2.0,4.0,5.0,0.0,0.0,N,43.840620433565945,44.553338819890925,-1.0,-1.0,ESAT6,19.071067690849304,22.72792160511017,0.0,0.0
994,13.0,0.0,0.0,3.5,2.0,4.0,0.0,0.0,5.0,N,45.254833995939045,-1.0,-1.0,44.553338819890925,CFP10,15.656854152679443,0.0,0.0,7.414213538169861
995,25.5,0.0,0.0,10.0,2.0,4.0,0.0,0.0,6.0,N,43.840620433565945,-1.0,-1.0,45.27692569068709,RV1681,21.55634880065918,0.0,0.0,13.656854152679443
996,34.5,0.0,0.0,130.0,2.0,5.0,0.0,0.0,5.0,P,44.553338819890925,-1.0,-1.0,38.897300677553446,ESAT6,25.55634880065918,0.0,0.0,52.42640721797943
997,3.5,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,P,46.09772228646444,-1.0,-1.0,-1.0,CFP10,7.414213538169861,0.0,0.0,0.0
998,0.0,8.5,0.0,0.0,1.0,0.0,5.0,0.0,0.0,P,-1.0,44.553338819890925,-1.0,-1.0,RV1681,0.0,12.242640614509583,0.0,0.0
999,0.0,29.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,N,-1.0,43.840620433565945,-1.0,-1.0,ESAT6,0.0,23.313708186149597,0.0,0.0
1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
1001,0.0,45.0,0.0,33.0,2.0,0.0,5.0,0.0,6.0,N,-1.0,42.42640687119285,-1.0,43.139309220245984,RV1681,0.0,27.798989415168762,0.0,24.14213526248932
1002,31.0,60.5,75.5,79.5,4.0,5.0,6.0,4.0,5.0,P,41.72529209005013,40.311288741492746,40.311288741492746,41.72529209005013,ESAT6,23.313708305358887,32.72792184352875,37.21320307254791,34.041630148887634
1003,16.5,3.0,70.0,0.0,3.0,5.0,6.0,5.0,0.0,P,43.840620433565945,45.254833995939045,41.72529209005013,-1.0,CFP10,16.242640614509583,6.828427076339722,32.62741661071777,0.0
1004,19.0,0.0,19.5,7.0,3.0,5.0,0.0,6.0,6.0,P,43.139309220245984,-1.0,42.42640687119285,43.86342439892262,RV1681,17.656854152679443,0.0,17.071067690849304,17.656854152679443
1005,0.0,49.0,0.0,27.0,2.0,0.0,6.0,0.0,5.0,P,-1.0,42.42640687119285,-1.0,44.553338819890925,ESAT6,0.0,27.313708305358887,0.0,21.313708305358887
1006,53.0,0.0,33.5,19.5,3.0,6.0,0.0,5.0,5.0,P,42.42640687119285,-1.0,43.840620433565945,44.598206241955516,CFP10,27.313708186149597,0.0,23.899494767189026,19.071067690849304
1007,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,5.0,P,-1.0,-1.0,-1.0,44.553338819890925,RV1681,0.0,0.0,0.0,15.656854152679443
1008,18.5,0.0,17.0,39.0,3.0,5.0,0.0,8.0,6.0,P,44.553338819890925,-1.0,43.840620433565945,42.42640687119285,ESAT6,19.071067690849304,0.0,24.485281229019165,29.313708186149597
1009,9.5,0.0,79.5,21.5,3.0,4.0,0.0,4.0,5.0,P,45.27692569068709,-1.0,41.036569057366385,43.139309220245984,CFP10,15.071067571640015,0.0,35.2132031917572,17.899494767189026
1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
1011,64.0,123.5,27.5,95.5,4.0,6.0,5.0,4.0,5.0,P,41.012193308819754,38.18376618407357,43.86342439892262,40.311288741492746,ESAT6,30.97056233882904,47.69848430156708,21.899494767189026,38.870057225227356
1012,15.0,0.0,25.5,35.0,3.0,6.0,0.0,6.0,5.0,P,45.254833995939045,-1.0,45.27692569068709,43.139309220245984,CFP10,15.656854152679443,0.0,21.899494767189026,23.313708186149597
1013,23.5,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,P,43.139309220245984,-1.0,-1.0,-1.0,RV1681,19.071067690849304,0.0,0.0,0.0
1014,56.5,116.0,20.0,84.5,4.0,6.0,5.0,6.0,5.0,P,41.012193308819754,38.18376618407357,44.553338819890925,41.012193308819754,ESAT6,29.55634880065918,47.455843448638916,17.656854033470154,39.21320283412933
1015,6.5,0.0,18.5,30.5,3.0,8.0,0.0,8.0,6.0,P,45.967379738244816,-1.0,45.27692569068709,43.86342439892262,CFP10,14.242640614509583,0.0,23.899494767189026,23.55634891986847
1016,26.0,3.5,0.0,3.0,3.0,5.0,5.0,0.0,6.0,P,43.139309220245984,43.278170016764804,-1.0,46.010868281309364,RV1681,20.485281229019165,7.414213538169861,0.0,6.828427076339722
1017,54.5,114.5,29.5,81.5,4.0,6.0,5.0,5.0,5.0,P,41.012193308819754,38.18376618407357,43.840620433565945,41.012193308819754,ESAT6,28.727921724319458,45.69848442077637,22.727921843528748,37.21320307254791
1018,12.5,0.0,23.5,30.5,3.0,6.0,0.0,5.0,5.0,P,44.553338819890925,-1.0,44.553338819890925,43.86342439892262,CFP10,16.242640614509583,0.0,21.071067571640015,21.899494647979736
1019,24.5,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,P,43.139309220245984,-1.0,-1.0,-1.0,RV1681,21.071067690849304,0.0,0.0,0.0
1020,31.0,75.0,92.5,93.5,4.0,5.0,5.0,4.0,5.0,P,41.72529209005013,38.897300677553446,38.897300677553446,39.59797974644666,ESAT6,22.485281109809875,33.79898953437805,42.0416305065155,48.041629672050476
1021,16.5,0.0,50.0,0.0,2.0,4.0,0.0,6.0,0.0,P,43.86342439892262,-1.0,42.42640687119285,-1.0,CFP10,17.071067571640015,0.0,26.97056233882904,0.0
1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
1023,32.0,76.5,94.5,95.0,4.0,5.0,5.0,4.0,5.0,P,41.72529209005013,38.897300677553446,38.897300677553446,39.59797974644666,ESAT6,22.485281229019165,35.213202714920044,42.0416305065155,48.627416372299194
1024,16.5,0.0,50.0,0.0,2.0,4.0,0.0,6.0,0.0,P,43.86342439892262,-1.0,42.42640687119285,-1.0,CFP10,17.071067571640015,0.0,26.97056233882904,0.0
1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
1026,25.5,82.5,94.0,102.0,4.0,4.0,4.0,4.0,6.0,P,41.012193308819754,38.18376618407357,38.18376618407357,39.59797974644666,ESAT6,21.071067690849304,38.38477563858032,41.45584416389465,51.11269772052765
1027,20.5,0.0,48.5,14.0,3.0,5.0,0.0,6.0,5.0,P,43.86342439892262,-1.0,42.42640687119285,44.553338819890925,CFP10,19.071067690849304,0.0,27.55634891986847,15.656854152679443
1028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
1029,21.0,40.5,0.0,55.5,3.0,5.0,5.0,0.0,5.0,P,43.840620433565945,43.139309220245984,-1.0,43.139309220245984,ESAT6,18.485281109809875,24.727921724319458,0.0,30.38477599620819
1030,0.0,0.0,63.0,41.5,2.0,0.0,0.0,4.0,5.0,P,-1.0,-1.0,42.42640687119285,43.139309220245984,CFP10,0.0,0.0,29.798989295959473,25.55634880065918
1031,11.5,0.0,9.5,0.0,2.0,5.0,0.0,6.0,0.0,P,43.86342439892262,-1.0,43.86342439892262,-1.0,RV1681,13.41421353816986,0.0,17.071067690849304,0.0
1032,0.0,0.0,43.5,124.5,2.0,0.0,0.0,6.0,5.0,P,-1.0,-1.0,42.42640687119285,38.18376618407357,ESAT6,0.0,0.0,26.727921724319458,51.35533857345581
1033,0.0,0.0,37.0,0.0,1.0,0.0,0.0,7.0,0.0,P,-1.0,-1.0,43.139309220245984,-1.0,CFP10,0.0,0.0,30.14213526248932,0.0
1034,0.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,0.0,P,-1.0,-1.0,44.553338819890925,-1.0,RV1681,0.0,0.0,11.656854152679443,0.0
1035,133.0,12.0,112.5,18.0,4.0,4.0,7.0,4.0,5.0,N,38.897300677553446,44.553338819890925,39.59797974644666,44.553338819890925,ESAT6,51.59797954559326,19.656854152679443,45.69848442077637,18.485281109809875
1036,27.5,143.0,10.0,36.5,4.0,5.0,6.0,4.0,7.0,N,43.139309220245984,38.18376618407357,44.598206241955516,43.139309220245984,CFP10,21.899494647979736,61.59797942638397,13.656854152679443,25.899494647979736
1037,17.0,0.0,94.0,3.0,3.0,4.0,0.0,5.0,6.0,N,43.139309220245984,-1.0,39.59797974644666,46.010868281309364,RV1681,16.485281229019165,0.0,44.28427052497864,6.828427076339722
1038,30.5,33.0,104.0,33.0,4.0,6.0,5.0,4.0,5.0,P,43.86342439892262,43.840620433565945,39.59797974644666,42.44997055358225,ESAT6,21.899494528770447,24.14213538169861,43.11269748210907,25.313708305358887
1039,34.5,23.0,28.5,16.5,4.0,6.0,8.0,6.0,5.0,P,44.553338819890925,43.840620433565945,43.840620433565945,43.840620433565945,CFP10,25.55634891986847,28.97056245803833,22.727921843528748,17.071067690849304
1040,0.0,0.0,10.5,34.0,2.0,0.0,0.0,6.0,5.0,P,-1.0,-1.0,43.86342439892262,43.139309220245984,RV1681,0.0,0.0,15.071067690849304,23.313708066940308
1041,27.5,30.5,104.5,33.0,4.0,4.0,5.0,4.0,4.0,P,43.86342439892262,43.840620433565945,39.59797974644666,42.42640687119285,ESAT6,21.071067690849304,23.899494767189026,43.69848370552063,25.313708186149597
1042,31.5,23.0,32.5,21.5,4.0,7.0,6.0,6.0,5.0,P,44.553338819890925,43.840620433565945,43.139309220245984,43.840620433565945,CFP10,23.899494767189026,30.14213538169861,23.899494767189026,19.899494647979736
1043,0.0,0.0,5.5,35.5,2.0,0.0,0.0,5.0,6.0,P,-1.0,-1.0,43.86342439892262,43.139309220245984,RV1681,0.0,0.0,9.41421353816986,24.72792160511017
1044,3.5,5.0,0.0,23.0,3.0,5.0,6.0,0.0,6.0,P,46.09772228646444,44.598206241955516,-1.0,44.553338819890925,ESAT6,7.414213538169861,8.828427076339722,0.0,23.313708186149597
1045,3.0,12.5,0.0,85.0,3.0,6.0,6.0,0.0,4.0,P,45.27692569068709,44.553338819890925,-1.0,40.311288741492746,CFP10,6.828427076339722,17.899494647979736,0.0,39.455843567848206
1046,82.5,4.0,6.5,12.0,4.0,5.0,5.0,6.0,4.0,P,41.72529209005013,45.27692569068709,45.254833995939045,43.93176527297759,RV1681,40.041630029678345,8.828427076339722,17.071067690849304,16.485281109809875
1047,62.5,133.5,25.5,46.5,4.0,5.0,5.0,5.0,5.0,P,42.44997055358225,38.897300677553446,43.840620433565945,43.840620433565945,ESAT6,31.213202834129333,59.35533857345581,19.899494767189026,27.55634868144989
1048,12.5,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,P,45.254833995939045,-1.0,-1.0,-1.0,CFP10,17.899494767189026,0.0,0.0,0.0
1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
